```csv
event_id,timestamp,subject_type,subject_id,access_point_id,direction,method,result,denial_reason,source_system,access_level_required,subject_access_level,correlated_visit_id
EVT000460,2025-01-06T14:43:33+01:00,EMPLOYEE,EMP035,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000461,2025-01-06T14:44:18+01:00,VISITOR,VIS005,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS005-20250106
EVT000462,2025-01-06T14:45:41+01:00,EMPLOYEE,EMP082,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000463,2025-01-06T14:46:22+01:00,EMPLOYEE,EMP129,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000464,2025-01-06T14:47:45+01:00,EMPLOYEE,EMP016,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000465,2025-01-06T14:48:33+01:00,EMPLOYEE,EMP063,OPERATIONS_FLOOR_3_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000466,2025-01-06T14:49:18+01:00,EMPLOYEE,EMP110,ICT_FLOOR_5_DOOR02,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000467,2025-01-06T14:50:41+01:00,EMPLOYEE,EMP157,ADMIN_FLOOR_2_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000468,2025-01-06T14:51:22+01:00,EMPLOYEE,EMP044,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000469,2025-01-06T14:52:45+01:00,EMPLOYEE,EMP091,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000470,2025-01-06T14:53:33+01:00,EMPLOYEE,EMP138,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000471,2025-01-06T14:54:18+01:00,VISITOR,VIS018,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,VIS018-20250106
EVT000472,2025-01-06T14:55:41+01:00,EMPLOYEE,EMP025,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000473,2025-01-06T14:56:22+01:00,EMPLOYEE,EMP072,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000474,2025-01-06T14:57:45+01:00,EMPLOYEE,EMP119,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000475,2025-01-06T14:58:33+01:00,EMPLOYEE,EMP006,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000476,2025-01-06T14:59:18+01:00,EMPLOYEE,EMP053,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000477,2025-01-06T15:00:41+01:00,EMPLOYEE,EMP100,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000478,2025-01-06T15:01:22+01:00,EMPLOYEE,EMP147,LEGAL_FLOOR_4_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000479,2025-01-06T15:02:45+01:00,EMPLOYEE,EMP034,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000480,2025-01-06T15:03:33+01:00,EMPLOYEE,EMP081,ADMIN_FLOOR_2_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000481,2025-01-06T15:04:18+01:00,VISITOR,VIS006,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS006-20250106
EVT000482,2025-01-06T15:05:41+01:00,EMPLOYEE,EMP128,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000483,2025-01-06T15:06:22+01:00,EMPLOYEE,EMP005,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000484,2025-01-06T15:07:45+01:00,EMPLOYEE,EMP052,OPERATIONS_FLOOR_3_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000485,2025-01-06T15:08:33+01:00,EMPLOYEE,EMP099,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000486,2025-01-06T15:09:18+01:00,EMPLOYEE,EMP146,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000487,2025-01-06T15:10:41+01:00,EMPLOYEE,EMP033,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000488,2025-01-06T15:11:22+01:00,EMPLOYEE,EMP080,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000489,2025-01-06T15:12:45+01:00,EMPLOYEE,EMP127,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000490,2025-01-06T15:13:33+01:00,EMPLOYEE,EMP014,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000491,2025-01-06T15:14:18+01:00,VISITOR,VIS019,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Low,VIS019-20250106
EVT000492,2025-01-06T15:15:41+01:00,EMPLOYEE,EMP061,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000493,2025-01-06T15:16:22+01:00,EMPLOYEE,EMP108,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000494,2025-01-06T15:17:45+01:00,EMPLOYEE,EMP155,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000495,2025-01-06T15:18:33+01:00,EMPLOYEE,EMP003,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000496,2025-01-06T15:19:18+01:00,EMPLOYEE,EMP017,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000497,2025-01-06T15:20:41+01:00,EMPLOYEE,EMP074,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000498,2025-01-06T15:21:22+01:00,EMPLOYEE,EMP121,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000499,2025-01-06T15:22:45+01:00,EMPLOYEE,EMP048,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000500,2025-01-06T15:23:33+01:00,EMPLOYEE,EMP095,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000501,2025-01-06T15:24:18+01:00,VISITOR,VIS007,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS007-20250106
EVT000502,2025-01-06T15:25:41+01:00,EMPLOYEE,EMP142,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000503,2025-01-06T15:26:22+01:00,EMPLOYEE,EMP009,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000504,2025-01-06T15:27:45+01:00,EMPLOYEE,EMP027,RECORDS_FLOOR_1_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000505,2025-01-06T15:28:33+01:00,EMPLOYEE,EMP135,LEGAL_FLOOR_4_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000506,2025-01-06T15:29:18+01:00,EMPLOYEE,EMP012,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000507,2025-01-06T15:30:41+01:00,EMPLOYEE,EMP059,ADMIN_FLOOR_2_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000508,2025-01-06T15:31:22+01:00,EMPLOYEE,EMP106,ICT_FLOOR_5_DOOR02,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000509,2025-01-06T15:32:45+01:00,EMPLOYEE,EMP078,OPERATIONS_FLOOR_3_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000510,2025-01-06T15:33:33+01:00,EMPLOYEE,EMP089,ADMIN_FLOOR_2_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000511,2025-01-06T15:34:18+01:00,VISITOR,VIS020,LEGAL_FLOOR_4_DOOR01,IN,CARD,DENIED,Insufficient Clearance,ACCESS_CTRL_PANEL_04,Medium,Low,VIS020-20250106
EVT000512,2025-01-06T15:35:41+01:00,EMPLOYEE,EMP112,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000513,2025-01-06T15:36:22+01:00,EMPLOYEE,EMP145,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000514,2025-01-06T15:37:45+01:00,EMPLOYEE,EMP071,OPERATIONS_FLOOR_3_DOOR02,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000515,2025-01-06T15:38:33+01:00,EMPLOYEE,EMP098,RECORDS_FLOOR_1_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000516,2025-01-06T15:39:18+01:00,EMPLOYEE,EMP056,FINANCE_FLOOR_6_DOOR02,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000517,2025-01-06T15:40:41+01:00,SERVICE_ACCOUNT,SYS-CLEANING,FLOOR_2_SERVICE,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Low,Low,
EVT000518,2025-01-06T15:41:22+01:00,SERVICE_ACCOUNT,SYS-CLEANING,FLOOR_3_SERVICE,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Low,Low,
EVT000519,2025-01-06T15:42:45+01:00,EMPLOYEE,EMP023,EXECUTIVE_FLOOR_7,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_07,Restricted,Restricted,
EVT000520,2025-01-06T15:43:33+01:00,EMPLOYEE,EMP023,CONFERENCE_ROOM_A,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,Restricted,
EVT000521,2025-01-06T15:44:18+01:00,VISITOR,VIS008,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS008-20250106
EVT000522,2025-01-06T15:45:41+01:00,EMPLOYEE,EMP042,SECURITY_CONTROL_ROOM,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_01,High,High,
EVT000523,2025-01-06T15:46:22+01:00,EMPLOYEE,EMP042,CONFERENCE_ROOM_A,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000524,2025-01-06T15:47:45+01:00,EMPLOYEE,EMP156,ICT_FLOOR_5_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000525,2025-01-06T15:48:33+01:00,EMPLOYEE,EMP156,CONFERENCE_ROOM_A,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000526,2025-01-06T15:49:18+01:00,EMPLOYEE,EMP134,FINANCE_FLOOR_6_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000527,2025-01-06T15:50:41+01:00,EMPLOYEE,EMP134,CONFERENCE_ROOM_A,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000528,2025-01-06T15:51:22+01:00,EMPLOYEE,EMP119,LEGAL_FLOOR_4_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000529,2025-01-06T15:52:45+01:00,EMPLOYEE,EMP119,CONFERENCE_ROOM_A,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000530,2025-01-06T15:53:33+01:00,EMPLOYEE,EMP105,ICT_FLOOR_5_DOOR01,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000531,2025-01-06T15:54:18+01:00,VISITOR,VIS009,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS009-20250106
EVT000532,2025-01-06T15:55:41+01:00,EMPLOYEE,EMP105,CONFERENCE_ROOM_A,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000533,2025-01-06T15:56:22+01:00,EMPLOYEE,EMP113,LEGAL_FLOOR_4_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000534,2025-01-06T15:57:45+01:00,EMPLOYEE,EMP113,CONFERENCE_ROOM_A,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000535,2025-01-06T15:58:33+01:00,EMPLOYEE,EMP143,ICT_FLOOR_5_DOOR02,OUT,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000536,2025-01-06T15:59:18+01:00,EMPLOYEE,EMP143,CONFERENCE_ROOM_A,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000537,2025-01-06T16:00:41+01:00,EMPLOYEE,EMP087,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000538,2025-01-06T16:01:22+01:00,EMPLOYEE,EMP087,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000539,2025-01-06T16:02:45+01:00,EMPLOYEE,EMP096,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000540,2025-01-06T16:03:33+01:00,EMPLOYEE,EMP096,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000541,2025-01-06T16:04:18+01:00,VISITOR,VIS010,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS010-20250106
EVT000542,2025-01-06T16:05:41+01:00,EMPLOYEE,EMP031,RECORDS_FLOOR_1_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000543,2025-01-06T16:06:22+01:00,EMPLOYEE,EMP031,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000544,2025-01-06T16:07:45+01:00,EMPLOYEE,EMP079,RECORDS_FLOOR_1_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000545,2025-01-06T16:08:33+01:00,EMPLOYEE,EMP079,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000546,2025-01-06T16:09:18+01:00,EMPLOYEE,EMP020,RECORDS_FLOOR_1_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000547,2025-01-06T16:10:41+01:00,EMPLOYEE,EMP020,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000548,2025-01-06T16:11:22+01:00,EMPLOYEE,EMP019,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000549,2025-01-06T16:12:45+01:00,EMPLOYEE,EMP019,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000550,2025-01-06T16:13:33+01:00,EMPLOYEE,EMP002,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000551,2025-01-06T16:14:18+01:00,VISITOR,VIS011,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS011-20250106
EVT000552,2025-01-06T16:15:41+01:00,EMPLOYEE,EMP002,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000553,2025-01-06T16:16:22+01:00,EMPLOYEE,EMP013,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000554,2025-01-06T16:17:45+01:00,EMPLOYEE,EMP013,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000555,2025-01-06T16:18:33+01:00,EMPLOYEE,EMP038,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000556,2025-01-06T16:19:18+01:00,EMPLOYEE,EMP038,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000557,2025-01-06T16:20:41+01:00,EMPLOYEE,EMP023,CONFERENCE_ROOM_A,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,Restricted,
EVT000558,2025-01-06T16:21:22+01:00,EMPLOYEE,EMP042,CONFERENCE_ROOM_A,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000559,2025-01-06T16:22:45+01:00,EMPLOYEE,EMP156,CONFERENCE_ROOM_A,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000560,2025-01-06T16:23:33+01:00,EMPLOYEE,EMP134,CONFERENCE_ROOM_A,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000561,2025-01-06T16:24:18+01:00,VISITOR,VIS012,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS012-20250106
EVT000562,2025-01-06T16:25:41+01:00,EMPLOYEE,EMP119,CONFERENCE_ROOM_A,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000563,2025-01-06T16:26:22+01:00,EMPLOYEE,EMP105,CONFERENCE_ROOM_A,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000564,2025-01-06T16:27:45+01:00,EMPLOYEE,EMP113,CONFERENCE_ROOM_A,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000565,2025-01-06T16:28:33+01:00,EMPLOYEE,EMP143,CONFERENCE_ROOM_A,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_CR,Medium,High,
EVT000566,2025-01-06T16:29:18+01:00,EMPLOYEE,EMP023,EXECUTIVE_FLOOR_7,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_07,Restricted,Restricted,
EVT000567,2025-01-06T16:30:41+01:00,EMPLOYEE,EMP042,SECURITY_CONTROL_ROOM,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_01,High,High,
EVT000568,2025-01-06T16:31:22+01:00,EMPLOYEE,EMP156,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000569,2025-01-06T16:32:45+01:00,EMPLOYEE,EMP134,FINANCE_FLOOR_6_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_06,High,High,
EVT000570,2025-01-06T16:33:33+01:00,EMPLOYEE,EMP119,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000571,2025-01-06T16:34:18+01:00,VISITOR,VIS013,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS013-20250106
EVT000572,2025-01-06T16:35:41+01:00,EMPLOYEE,EMP105,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000573,2025-01-06T16:36:22+01:00,EMPLOYEE,EMP113,LEGAL_FLOOR_4_DOOR01,IN,CARD,GRANTED,,ACCESS_CTRL_PANEL_04,Medium,High,
EVT000574,2025-01-06T16:37:45+01:00,EMPLOYEE,EMP143,ICT_FLOOR_5_DOOR01,IN,FINGERPRINT,GRANTED,,BIOMETRIC_READER_05,High,High,
EVT000575,2025-01-06T16:38:33+01:00,EMPLOYEE,EMP007,RECORDS_FLOOR_1_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000576,2025-01-06T16:39:18+01:00,EMPLOYEE,EMP007,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000577,2025-01-06T16:40:41+01:00,EMPLOYEE,EMP035,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000578,2025-01-06T16:41:22+01:00,EMPLOYEE,EMP035,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000579,2025-01-06T16:42:45+01:00,EMPLOYEE,EMP016,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000580,2025-01-06T16:43:33+01:00,EMPLOYEE,EMP016,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000581,2025-01-06T16:44:18+01:00,VISITOR,VIS014,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS014-20250106
EVT000582,2025-01-06T16:45:41+01:00,EMPLOYEE,EMP025,RECORDS_FLOOR_1_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000583,2025-01-06T16:46:22+01:00,EMPLOYEE,EMP025,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000584,2025-01-06T16:47:45+01:00,EMPLOYEE,EMP006,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000585,2025-01-06T16:48:33+01:00,EMPLOYEE,EMP006,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000586,2025-01-06T16:49:18+01:00,EMPLOYEE,EMP034,RECORDS_FLOOR_1_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000587,2025-01-06T16:50:41+01:00,EMPLOYEE,EMP034,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000588,2025-01-06T16:51:22+01:00,EMPLOYEE,EMP005,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000589,2025-01-06T16:52:45+01:00,EMPLOYEE,EMP005,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000590,2025-01-06T16:53:33+01:00,EMPLOYEE,EMP033,RECORDS_FLOOR_1_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000591,2025-01-06T16:54:18+01:00,VISITOR,VIS015,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS015-20250106
EVT000592,2025-01-06T16:55:41+01:00,EMPLOYEE,EMP033,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Low,
EVT000593,2025-01-06T16:56:22+01:00,EMPLOYEE,EMP014,RECORDS_FLOOR_1_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000594,2025-01-06T16:57:45+01:00,EMPLOYEE,EMP014,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000595,2025-01-06T16:58:33+01:00,EMPLOYEE,EMP027,RECORDS_FLOOR_1_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Low,
EVT000596,2025-01-06T16:59:18+01:00,EMPLOYEE,EMP027,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Low,
EVT000597,2025-01-06T17:00:41+01:00,EMPLOYEE,EMP040,ADMIN_FLOOR_2_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000598,2025-01-06T17:01:22+01:00,EMPLOYEE,EMP040,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000599,2025-01-06T17:02:45+01:00,EMPLOYEE,EMP058,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000600,2025-01-06T17:03:33+01:00,EMPLOYEE,EMP058,ENTRANCE_MAIN,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_01,Low,Medium,
EVT000601,2025-01-06T17:04:18+01:00,VISITOR,VIS016,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_VISITOR,Low,Low,VIS016-20250106
EVT000602,2025-01-06T17:05:41+01:00,EMPLOYEE,EMP032,ADMIN_FLOOR_2_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_02,Medium,Medium,
EVT000603,2025-01-06T17:06:22+01:00,EMPLOYEE,EMP032,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_WEST,Low,Medium,
EVT000604,2025-01-06T17:07:45+01:00,EMPLOYEE,EMP050,OPERATIONS_FLOOR_3_DOOR02,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
EVT000605,2025-01-06T17:08:33+01:00,EMPLOYEE,EMP050,ENTRANCE_MAIN,OUT,CARD,GRANTED,,TURNSTILE_EAST,Low,Medium,
EVT000606,2025-01-06T17:09:18+01:00,EMPLOYEE,EMP097,OPERATIONS_FLOOR_3_DOOR01,OUT,CARD,GRANTED,,ACCESS_CTRL_PANEL_03,Medium,Medium,
